Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
234.1834182,43.3186819,0.645907549,0.444055877,5.807035758,0.791699989,1,0,0,0
232.3257985,46.45150563,0.690458821,0.438767491,5.071576367,0.945698147,1,0,0,0
277.4963057,48.41578181,0.784918224,0.264706217,5.627433668,0.29058756,1,0,0,1
268.0455202,28.91775745,0.74238935,0.491224727,5.984974291,0.201363782,1,0,0,0
188.7931252,30.76472237,0.732086026,0.402700602,5.298464649,0.126253783,1,0,0,1
248.944405,30.6566934,0.702197338,0.478655182,5.400455646,0.772012476,1,0,0,1
154.0751132,27.28216069,0.785572551,0.463688082,5.346754495,0.798344188,1,0,0,1
205.7899002,40.80938867,0.758952556,0.137363189,5.102680396,0.203766459,1,0,0,0
228.4994447,35.04982853,0.917141768,0.331037346,5.586456044,0.642674658,1,0,0,0
179.3761219,56.39352756,0.808076209,0.279041176,5.39455048,0.316761677,1,0,0,1
278.5768885,56.71501392,0.710761795,0.493408589,4.35177882,0.033383602,1,0,0,0
204.5539687,50.64223321,0.928151003,0.225264798,5.996483181,0.083464085,1,0,0,1
282.3624553,53.12612374,0.802082709,0.486850646,5.044402448,0.122433898,1,0,0,0
258.7778322,36.30539194,0.998831263,0.491912983,5.640335045,0.01260752,1,0,0,1
233.9633525,43.45898677,0.887741449,0.456103221,4.198516462,0.97345739,1,0,0,0
200.5260753,35.37714234,0.9672832,0.144299378,5.898956025,0.471167899,1,0,0,0
273.2455347,41.0742819,0.743119306,0.297684979,6.070623131,0.525434913,1,0,0,1
186.6509911,28.95301229,0.634871787,0.387630979,5.05029682,0.347941412,1,0,0,1
217.5526468,51.20892179,0.860459034,0.348371427,4.880937367,0.806195881,1,0,0,0
276.560599,33.88912061,0.61244624,0.395717894,4.265859316,0.686327197,1,0,0,0
160.4461722,31.1208503,0.942294904,0.190871823,6.092602813,0.077078012,1,0,0,0
201.0570139,55.323528,0.686211948,0.244151128,4.171263517,0.303946401,1,0,0,0
247.9744186,57.84066865,0.948481793,0.406425911,5.971118358,0.898847388,1,0,0,0
247.6152821,55.59793534,0.60007536,0.167632428,4.974398469,0.460358271,1,0,0,1
279.6845414,44.13268771,0.75216022,0.490720131,4.276801483,0.018000089,1,0,0,1
213.2166062,25.95112556,0.986497364,0.150981584,5.769220816,0.910770162,1,0,0,1
263.0942855,53.17173719,0.607202622,0.485124143,5.81667748,0.628238111,1,0,0,0
229.901383,47.22811871,0.779936883,0.187377273,4.300618066,0.09653447,1,0,0,1
186.2840742,25.43414127,0.787507186,0.220506104,5.495893711,0.226351494,1,0,0,0
259.5369221,45.95829037,0.625796509,0.450895783,6.193154407,0.59322157,1,0,0,0
283.8453747,31.48655628,0.631587665,0.195804068,5.986445697,0.429182593,1,0,0,1
190.1665013,52.62062963,0.829339738,0.363530028,4.630768125,0.598978508,1,0,0,0
167.2399496,28.28500497,0.963850728,0.367680105,6.073216998,0.955824484,1,0,0,1
153.7712937,49.30576596,0.632882826,0.464270632,5.161083091,0.601923431,1,0,0,0
283.8784935,40.5183005,0.842835832,0.352523021,5.479242906,0.639605561,1,0,0,0
251.4639544,29.60927035,0.693673779,0.414700134,6.426915516,0.950531053,1,0,0,1
240.09766,51.02578707,0.802506424,0.353641613,4.17733054,0.002921033,1,0,0,0
155.9648947,46.1425087,0.962952066,0.195542664,5.174104437,0.331347007,1,0,0,0
222.3061587,31.86341995,0.844312028,0.212273286,4.517481446,0.537007488,1,0,0,0
278.1203996,26.73238987,0.933326829,0.437569845,4.712270054,0.80258568,1,0,0,0
235.8072965,42.94337041,0.717395529,0.472701488,4.992537603,0.284562302,1,0,0,0
272.7310003,43.60598126,0.951945071,0.329911822,4.074170558,0.702258766,1,0,0,1
298.9225258,29.6021192,0.70989261,0.25783043,5.054570446,0.882258556,1,0,0,1
250.6414507,34.0360639,0.869843141,0.218691056,5.796073075,0.821198283,1,0,0,1
150.2347658,47.27404796,0.620454153,0.203042888,4.148811751,0.871597727,1,0,0,0
188.5041342,48.28522357,0.920141952,0.365065805,4.23071198,0.41894779,1,0,0,0
262.6767072,27.48526826,0.632072006,0.241908517,6.354314279,0.646096175,1,0,0,0
246.9675135,56.08136725,0.839476961,0.300861444,4.347178316,0.612573468,1,0,0,0
281.054789,50.33905694,0.648223367,0.460981323,4.166109611,0.991263227,1,0,0,1
273.0018944,49.32088308,0.81299708,0.279541229,4.210980951,0.043739072,1,0,0,0
168.4504943,44.55248388,0.737266941,0.391669395,5.630729122,0.387392586,1,0,0,1
277.7761855,39.13642525,0.631045858,0.317013747,6.154356237,0.446419516,1,0,0,1
269.7570511,53.78478308,0.943024935,0.466654094,5.077463051,0.889652033,1,0,0,1
151.8464555,37.95183171,0.610968124,0.25718969,5.314531497,0.166860202,1,0,0,1
214.5794008,29.99079504,0.956038814,0.238350984,4.386149368,0.517239382,1,0,0,0
206.8365417,25.23486366,0.754349801,0.416688104,5.489972106,0.67712064,1,0,0,0
240.8668874,37.76078049,0.687157022,0.495214387,5.135004053,0.167359733,1,0,0,1
295.8037885,32.99703614,0.990980847,0.312765083,4.339472618,0.038996013,1,0,0,1
154.6433686,38.5795366,0.664009975,0.109340839,5.890534035,0.487851197,1,0,0,0
169.5071674,54.24180827,0.748158795,0.249921427,5.185016071,0.602942877,1,0,0,1
274.006104,59.44046071,0.715362175,0.484454194,4.973704737,0.970742154,1,0,0,0
266.0308337,59.30381473,0.791151379,0.312903013,4.42084239,0.833649962,1,0,0,0
216.0662025,35.58166373,0.703733959,0.177849535,4.144118956,0.677387322,1,0,0,1
185.2555822,54.07409787,0.817931063,0.16609682,5.457461065,0.444043749,1,0,0,0
243.9351482,42.11142411,0.76071152,0.497539356,6.200786905,0.325823118,1,0,0,1
268.8782088,41.15059292,0.892327212,0.159193659,6.131394455,0.543024584,1,0,0,0
184.1624604,58.74100965,0.963781844,0.388857294,5.333466572,0.037981563,1,0,0,1
261.8790058,44.22628678,0.623096421,0.372302357,5.166955193,0.944042094,1,0,0,1
172.3193954,41.19364618,0.992394951,0.293362974,6.158868806,0.302447478,1,0,0,0
223.7127266,43.28554509,0.82508468,0.276489486,5.514388258,0.49232548,1,0,0,1
236.5918544,55.2952001,0.992295737,0.263033683,6.068797305,0.591406759,1,0,0,0
270.9884013,41.67691843,0.99844918,0.123788628,4.007919622,0.846968854,1,0,0,0
283.9635308,27.18601578,0.953385905,0.279327622,5.276081223,0.220745489,1,0,0,1
260.1044644,51.69087381,0.971702959,0.112219783,6.180120846,0.134435129,1,0,0,1
194.9093383,37.55504339,0.921774883,0.211503949,4.52676241,0.793394014,1,0,0,0
298.5819049,32.02278561,0.997859457,0.135924862,4.00579387,0.737869519,1,0,0,0
275.1216896,50.91666462,0.657140115,0.401371169,5.922306955,0.809183171,1,0,0,1
282.6636413,49.50119955,0.641761652,0.259640075,5.807873716,0.407543031,1,0,0,1
211.0659734,27.31034454,0.739528214,0.14439924,6.020588025,0.697756276,1,0,0,0
150.9133122,28.532942,0.947577701,0.372699458,4.282329107,0.794515545,1,0,0,1
256.0629716,26.7579104,0.629160734,0.261149313,4.738226235,0.863400767,1,0,0,1
210.1959036,35.23802819,0.660931836,0.206467205,4.055067303,0.476436986,1,0,0,0
183.9043497,47.41666148,0.991592446,0.341397238,4.89453521,0.759611429,1,0,0,0
178.1764279,50.19270087,0.946773387,0.281578739,6.053579979,0.071775806,1,0,0,1
252.3925832,33.46760881,0.885581053,0.429013918,6.009896269,0.563288931,1,0,0,1
167.993054,57.08770917,0.888262058,0.260578252,4.396560361,0.133828363,1,0,0,1
244.4336545,26.90162122,0.899458094,0.227034718,4.000336733,0.783016637,1,0,0,1
257.2558078,45.7720017,0.95829069,0.333306607,5.16742,0.246823869,1,0,0,1
261.1356084,36.06945524,0.640756955,0.244093568,4.675983216,0.866547982,1,0,0,0
235.7713745,56.75199375,0.977193527,0.268953809,4.943284154,0.964078417,1,0,0,1
163.3934287,49.04567433,0.797525616,0.255059522,5.581779697,0.675847747,1,0,0,1
170.8673773,33.89809843,0.950204491,0.173122895,4.696098521,0.950772708,1,0,0,0
255.3810752,35.4318273,0.642145969,0.412729545,5.610373054,0.104808065,1,0,0,1
224.7856199,38.4792042,0.946328066,0.290387092,4.277443812,0.368707171,1,0,0,1
205.4719884,26.83242571,0.907027051,0.266601773,6.055449717,0.719653817,1,0,0,0
205.6742422,55.44171118,0.892198544,0.359085268,5.990601489,0.607752122,1,0,0,0
194.2952216,29.78103163,0.860655904,0.395438983,4.789068359,0.052198629,1,0,0,1
252.3290821,41.38539495,0.831670102,0.134136535,4.10751738,0.058091952,1,0,0,0
166.7268318,43.05516659,0.707037071,0.43419209,4.036733472,0.911068703,1,0,0,0
275.7398039,49.82840385,0.979538382,0.112568729,5.840501063,0.530937678,1,0,0,1
239.2697512,25.34733374,0.785638064,0.485399696,5.2975807,0.762309032,1,0,0,1
218.2378334,34.35384204,0.68792214,0.152607307,6.1428239,0.016947665,1,0,0,1
265.5237318,53.25044381,0.648082892,0.206233133,4.043880908,0.341803706,1,0,0,0
260.8539837,32.81421849,0.856743984,0.32825985,5.420231281,0.646458742,1,0,0,0
296.1291666,54.64712894,0.609437986,0.459424242,5.957996033,0.291144248,1,0,0,0
181.0642377,30.3314725,0.959782085,0.384054173,6.343446095,0.48407707,1,0,0,1
262.116661,41.58334399,0.62313778,0.48311592,6.356810798,0.530737355,1,0,0,0
247.6436003,47.56069112,0.824517417,0.410771204,4.512453024,0.195833084,1,0,0,1
171.1204423,46.78447745,0.912528742,0.33131936,4.367406774,0.527265181,1,0,0,0
285.9631446,30.73583583,0.857127566,0.423944075,6.368488124,0.290504506,1,0,0,1
220.4982402,56.15493981,0.88308854,0.124881291,4.368257611,0.497312446,1,0,0,0
184.5376381,26.55973382,0.766256875,0.22076668,5.902720765,0.500603571,1,0,0,1
251.9430499,27.66837263,0.709881526,0.422786196,5.149162176,0.180307935,1,0,0,1
218.7896915,44.63060622,0.945584632,0.292533351,6.244186682,0.843649664,1,0,0,1
297.1788794,52.76000059,0.941513969,0.196790852,6.401567439,0.636538647,1,0,0,1
224.7354001,39.23359245,0.981208009,0.309015887,4.547793699,0.436995886,1,0,0,0
239.0341403,27.55785467,0.848937306,0.492471135,4.475269125,0.732122607,1,0,0,0
203.2561585,49.4408905,0.758082371,0.481158718,6.417631704,0.161671436,1,0,0,1
221.535016,50.14159114,0.698936126,0.356246073,5.666501198,0.960167785,1,0,0,0
264.5368603,54.93224448,0.841225723,0.434163132,5.961052145,0.926194068,1,0,0,1
184.3015169,47.20272911,0.688830348,0.228667996,6.120105224,0.80827544,1,0,0,1
188.0731617,33.60326038,0.761105759,0.457857119,4.001106954,0.288884939,1,0,0,1
209.6754938,57.18358586,0.997302006,0.11796452,5.902519809,0.635443646,1,0,0,0
163.6082553,26.14162819,0.623081171,0.27774614,4.688869848,0.787549086,1,0,0,0
187.6502075,44.74259101,0.743431385,0.36265243,4.600997282,0.877355612,1,0,0,1
296.1558358,25.96317148,0.935926465,0.400708869,4.571736024,0.175221772,1,0,0,0
280.0155532,34.88675604,0.980183668,0.332648917,5.091535474,0.427501831,1,0,0,0
198.9507646,54.38808795,0.65752574,0.272041151,6.259393929,0.892558228,1,0,0,1
212.9171991,52.31279261,0.790534293,0.299015941,4.511700273,0.255309077,1,0,0,0
194.3542011,45.78308683,0.61312385,0.354416988,4.910885596,0.940784521,1,0,0,1
226.0380657,39.32942251,0.924351432,0.434330371,4.830477583,0.773906222,1,0,0,1
202.8903909,53.86757497,0.806263762,0.285317461,4.113508204,0.425228185,1,0,0,1
155.6356636,29.47533804,0.9062187,0.100004654,5.041414571,0.362176255,1,0,0,1
258.4692411,32.01960879,0.681431351,0.104036243,5.093704817,0.001473822,1,0,0,1
259.4017191,58.83959249,0.689717393,0.365218877,5.854740817,0.759068939,1,0,0,0
241.4446517,56.36142799,0.9272107,0.201125442,4.678596444,0.370941008,1,0,0,0
285.2910295,53.23427319,0.993943361,0.401699304,4.982988003,0.14960145,1,0,0,0
207.1034522,39.50644004,0.90153188,0.108268548,4.672549117,0.583772781,1,0,0,1
292.8332679,26.48478044,0.706130455,0.340621552,4.741399781,0.129941372,1,0,0,0
234.0137546,52.32561486,0.883395879,0.168835692,6.431049998,0.82750632,1,0,0,0
254.5814073,50.00143225,0.784686458,0.468397808,5.736488568,0.850471615,1,0,0,0
201.6906127,26.08002665,0.62075812,0.156868179,4.53348337,0.978525468,1,0,0,1
278.4805836,49.54094516,0.890822705,0.324829118,6.367726668,0.31198402,1,0,0,0
222.375063,42.73354271,0.754894909,0.462628884,4.040154663,0.838997328,1,0,0,0
151.7126975,49.62949229,0.988102844,0.275064531,4.587433513,0.50108788,1,0,0,0
255.9289774,43.70016932,0.816293827,0.271838377,4.77208606,0.862640471,1,0,0,1
176.8883418,53.00012186,0.82108283,0.258621473,4.329287571,0.808789985,1,0,0,1
251.5728619,46.87602151,0.726619866,0.426564314,5.253788654,0.250467899,1,0,0,1
243.7311149,45.01110941,0.933132151,0.462434824,4.030391929,0.16281505,1,0,0,1
178.0371661,25.69284804,0.756272844,0.176571072,5.029138651,0.334049966,1,0,0,1
259.9048576,39.1584585,0.62734128,0.413503937,4.714395812,0.333462594,1,0,0,1
251.6311418,27.52388825,0.682160563,0.252576417,6.455123843,0.671479149,1,0,0,1
244.842323,31.96472486,0.767333546,0.400375919,4.253432244,0.325253906,1,0,0,0
291.1908672,57.01558902,0.604592264,0.280046611,6.442760583,0.970676545,1,0,0,1
166.9955257,39.12603508,0.895153994,0.381821771,5.056821592,0.519704263,1,0,0,0
161.1063327,46.19189342,0.806715976,0.396064548,5.576751178,0.656756064,1,0,0,1
295.2805998,46.12730202,0.630791787,0.130233446,6.378558052,0.43037475,1,0,0,0
254.3696216,41.03077741,0.636838101,0.321351607,5.604079772,0.96501537,1,0,0,1
187.6339569,48.66092008,0.882651948,0.344002967,4.782268486,0.249524367,1,0,0,1
150.3027777,31.09285864,0.646826417,0.279633898,5.530645377,0.736535228,1,0,0,0
282.4490737,32.09214219,0.835034348,0.380455838,5.700279714,0.627486572,1,0,0,1
207.8420269,57.76934988,0.81679603,0.475860605,4.551209234,0.839801607,1,0,0,0
178.2810909,48.53611743,0.990802782,0.14075724,4.020799856,0.327044644,1,0,0,1
283.5085538,27.95054601,0.922875728,0.44452785,6.043130778,0.723447818,1,0,0,0
151.3581242,45.63088963,0.845316674,0.355075299,4.6050552,0.204024666,1,0,0,1
248.0991139,53.64293483,0.620007431,0.464608517,4.073760138,0.214406483,1,0,0,0
190.6209492,33.66459196,0.625010518,0.283576207,5.831833687,0.59709577,1,0,0,1
239.2204822,38.02701371,0.733213949,0.453985723,4.958210599,0.932710508,1,0,0,1
231.6380949,32.00987063,0.846713443,0.397152598,5.844793483,0.291495741,1,0,0,1
265.6113796,39.96234776,0.682486962,0.419887506,4.834016973,0.36844892,1,0,0,1
284.3019134,48.32620666,0.914954811,0.281738169,5.575618049,0.637954263,1,0,0,0
275.0464701,42.48011195,0.814010202,0.157755053,5.959968397,0.824743237,1,0,0,1
193.8574666,40.53718091,0.608765332,0.220418431,5.256578107,0.469525542,1,0,0,0
154.2466912,32.35102723,0.712415233,0.385184003,4.028731183,0.260236598,1,0,0,0
173.9238394,30.6161915,0.628196778,0.174258682,5.660548463,0.720565549,1,0,0,0
273.9732135,40.61704273,0.922337813,0.103185762,6.311402638,0.51500566,1,0,0,0
230.3330722,37.49100913,0.741515664,0.431422239,5.973232121,0.216060116,1,0,0,0
271.3986597,52.52252066,0.852886639,0.249408071,4.678746886,0.876319433,1,0,0,1
165.3851944,38.74557601,0.821348476,0.301252989,4.48465767,0.794485634,1,0,0,1
282.6564821,37.0673497,0.784737393,0.265806426,4.033127584,0.160365406,1,0,0,0
251.0468126,31.27386395,0.877579836,0.191839264,4.29387825,0.740626149,1,0,0,0
279.4458598,43.61611777,0.915772878,0.218714673,5.353424025,0.019128966,1,0,0,1
174.8622265,56.17994372,0.696614737,0.241708531,4.263363711,0.118415039,1,0,0,1
181.7841496,35.88508732,0.666772428,0.197491793,4.669001997,0.219553923,1,0,0,1
293.9794204,46.57051701,0.822751377,0.266310041,5.072360834,0.678978493,1,0,0,0
211.7797111,51.37581208,0.681466855,0.231020866,5.366713138,0.631418921,1,0,0,0
229.87561,29.03881248,0.842255156,0.146881562,4.843016439,0.98043557,1,0,0,1
226.8427136,29.00000195,0.905920389,0.37155909,5.932466803,0.419271661,1,0,0,0
152.7186062,52.74653398,0.627618363,0.289702008,5.401695737,0.221900461,1,0,0,0
257.1961912,55.85472092,0.892526608,0.378910168,5.881595735,0.821388363,1,0,0,0
276.4989252,41.9783131,0.733451358,0.416623281,5.128235283,0.820598758,1,0,0,0
210.6852985,41.95205492,0.605347073,0.263895695,5.619435582,0.901774029,1,0,0,1
180.5209114,27.34407642,0.950940181,0.255761976,5.354402411,0.847927884,1,0,0,1
231.8377774,59.35975699,0.780191429,0.305347284,6.473044385,0.997182354,1,0,0,1
233.8588927,36.24067534,0.68804453,0.240208214,4.931333184,0.706634264,1,0,0,0
206.17206,37.93186769,0.618127712,0.239977976,6.323221006,0.2176674,1,0,0,1
249.2526433,41.93962789,0.60212539,0.421797857,5.932023933,0.048657664,1,0,0,0
237.152264,39.91248422,0.819212943,0.308429276,4.875507478,0.518008066,1,0,0,1
171.0486777,48.49051157,0.848189514,0.396901275,4.424702515,0.34696266,1,0,0,0
208.6132728,30.55376058,0.703292408,0.342164703,5.082907778,0.889127924,1,0,0,1
236.8210132,47.13369635,0.662590686,0.289568488,5.79099278,0.386211993,1,0,0,1
238.2757403,31.48804727,0.839908526,0.444605483,6.1715991,0.507059647,1,0,0,1
178.1880571,27.69400843,0.878462458,0.253119506,6.054577367,0.958497836,1,0,0,1
214.6630294,44.22699257,0.81330056,0.354704687,5.870582078,0.3245118,1,0,0,0
190.4267793,31.68243048,0.877856384,0.187486245,5.488258165,0.063140293,1,0,0,1
266.5185725,53.75767765,0.784609171,0.493322263,5.966770852,0.698948829,1,0,0,1
205.2520821,40.13211792,0.612459637,0.20383058,4.08419101,0.88846411,1,0,0,0
273.6490338,47.05139575,0.943248158,0.413508956,5.07246233,0.888118189,1,0,0,1
198.7935928,56.53363135,0.998463069,0.430166266,6.112178369,0.81271362,1,0,0,0
256.0256784,58.85422556,0.930660823,0.461237491,6.333927709,0.806665053,1,0,0,0
278.7034907,59.91699041,0.696598594,0.116140331,5.027978795,0.961159416,1,0,0,0
283.7566298,54.72126519,0.762404721,0.10547942,4.200555616,0.23201818,1,0,0,0
152.1572169,51.75236853,0.849497234,0.40492105,4.097345042,0.511635718,1,0,0,0
150.8019241,57.84448104,0.765926048,0.260933982,4.976484019,0.990679157,1,0,0,1
263.5095251,40.48028319,0.8829588,0.255692189,4.572188656,0.868410788,1,0,0,0
206.8691488,38.00200803,0.847410824,0.353229061,5.173213068,0.981117908,1,0,0,0
247.4263395,53.15449209,0.886040065,0.337263288,4.133369993,0.832831902,1,0,0,0
204.3646984,55.22744975,0.644025314,0.47001887,5.579108788,0.690883977,1,0,0,0
254.5703709,47.70236349,0.710115285,0.162482628,5.589850817,0.413827465,1,0,0,1
180.6249839,26.48197976,0.831890463,0.281164428,6.371860988,0.019144868,1,0,0,1
266.865388,46.33940988,0.879855828,0.43526199,6.007027337,0.910213035,1,0,0,1
245.8548238,58.37372842,0.952646256,0.333799918,6.084479877,0.921307512,1,0,0,1
237.4786206,45.74940632,0.741969864,0.120795741,4.079359413,0.230794654,1,0,0,1
287.3508348,46.57100723,0.698514408,0.376271909,5.49194105,0.862996831,1,0,0,1
282.9140153,31.88287547,0.894970434,0.21460782,6.006600781,0.200552978,1,0,0,0
182.4340514,49.19241333,0.841215822,0.347596626,6.351933249,0.062394069,1,0,0,0
200.2918575,27.34557882,0.990137253,0.426789563,6.131368553,0.306051464,1,0,0,1
232.7815705,52.62932977,0.766487224,0.167247251,5.187377413,0.268562168,1,0,0,1
165.146716,30.86218812,0.658910225,0.489230719,5.898231267,0.114431519,1,0,0,1
151.3059221,30.44500029,0.682909192,0.352232377,4.549266976,0.129678978,1,0,0,1
188.4694592,37.4361912,0.869597683,0.125025937,4.526267349,0.898238064,1,0,0,1
266.5204998,27.67679844,0.994691641,0.208546385,4.246457318,0.302419511,1,0,0,0
234.5112547,53.13317117,0.654859395,0.332279634,5.263771901,0.311689829,1,0,0,1
150.4711359,31.09851906,0.95016225,0.276698597,6.460586248,0.822381211,1,0,0,1
158.546809,39.65125462,0.78337257,0.390002431,5.435718938,0.991772881,1,0,0,0
249.630257,31.9736084,0.617984577,0.150542593,5.406388003,0.889519311,1,0,0,1
205.7200894,31.8308281,0.795757015,0.396656581,5.231422677,0.687039151,1,0,0,1
248.7123877,29.09541037,0.919887165,0.14929303,5.746326563,0.762446959,1,0,0,0
168.9003042,31.87467256,0.98057793,0.170196651,5.419318295,0.512897056,1,0,0,0
280.4409124,39.09715416,0.988094138,0.472929103,5.854006549,0.141223543,1,0,0,0
235.6316125,31.48446244,0.711457225,0.18748392,4.45709445,0.903190779,1,0,0,1
240.5776474,45.18149025,0.823506378,0.248467806,5.964107759,0.797732263,1,0,0,1
205.1086093,28.04560264,0.822713964,0.438048341,5.989815968,0.988521648,1,0,0,1
153.7856019,33.84261107,0.808029624,0.308781201,5.472332687,0.000653391,1,0,0,1
280.6003551,52.74081846,0.850931574,0.400106306,4.380121419,0.554337474,1,0,0,0
179.9257972,35.28821854,0.694833883,0.479401177,6.36166433,0.207540936,1,0,0,1
185.721998,56.79520932,0.787227622,0.286519765,5.901439106,0.615253653,1,0,0,1
264.0636468,42.95227577,0.881633309,0.474068835,4.93951254,0.827553052,1,0,0,1
175.6062545,26.06622902,0.681779349,0.236164622,5.276451894,0.670032538,1,0,0,1
220.2495279,52.07434597,0.649360326,0.350528941,4.696176822,0.438178613,1,0,0,0
275.8770592,30.62378546,0.609988665,0.279615507,4.593696392,0.465682542,1,0,0,0
266.0071572,57.02380528,0.67565564,0.468946994,5.739061631,0.801445776,1,0,0,0
208.8140365,51.27693772,0.650194519,0.409108568,4.592333312,0.856493403,1,0,0,0
275.2598918,57.45743132,0.746354324,0.227219829,5.873565015,0.524735638,1,0,0,0
266.2866078,33.204896,0.738033498,0.112041549,6.403730811,0.041499167,1,0,0,0
245.5642051,45.90523471,0.861353399,0.176923958,4.739136354,0.947161463,1,0,0,1
282.7282677,50.86734416,0.710985872,0.212646417,6.408400801,0.678113831,1,0,0,1
231.4532146,37.14100917,0.774257916,0.417792327,4.695322889,0.078939403,1,0,0,1
216.4197205,34.13669842,0.737354681,0.433828716,6.338711284,0.938996422,1,0,0,1
217.9220571,31.94718761,0.665953911,0.195995746,5.775331601,0.150472271,1,0,0,0
295.2114572,40.63500845,0.800607184,0.198663446,5.177400631,0.904766342,1,0,0,1
247.1274697,34.55642168,0.670877,0.217706695,4.286992318,0.055605522,1,0,0,0
151.0316943,32.4356547,0.865409438,0.264478996,5.006015648,0.356768712,1,0,0,0
263.6196668,35.32753222,0.719542854,0.142822871,5.100145116,0.184632457,1,0,0,1
201.3161431,40.04851669,0.932379668,0.147956437,5.837314619,0.116923536,1,0,0,0
252.3229742,58.24648839,0.654835783,0.393553252,5.580595377,0.116583075,1,0,0,1
232.0043523,56.58445617,0.737583075,0.393200043,5.646653387,0.105853236,1,0,0,1
280.9529091,43.31000572,0.879875964,0.264342837,5.401449523,0.010811084,1,0,0,1
273.9826611,53.03432451,0.641781807,0.330742953,5.159954245,0.092167959,1,0,0,1
237.7617663,32.91963378,0.958279185,0.413400032,5.749263015,0.658717639,1,0,0,0
229.8437814,28.61427531,0.669009551,0.327189719,4.740894034,0.246244161,1,0,0,0
213.5321874,52.77497291,0.612711394,0.412820308,4.600176851,0.050349527,1,0,0,1
157.9147887,49.22039396,0.783171598,0.19060865,5.534925766,0.137885269,1,0,0,0
253.3143811,56.42102483,0.898071798,0.130575944,6.239710453,0.362559797,1,0,0,1
270.8571789,36.4862819,0.68362375,0.133875337,5.166732802,0.912892445,1,0,0,1
234.8532258,31.39353345,0.655839547,0.330588975,5.90470903,0.459124023,1,0,0,0
195.4928836,57.63942074,0.647457506,0.473499769,5.70966613,0.601682164,1,0,0,0
290.5663417,35.91307479,0.699908865,0.361664062,5.54809758,0.562188811,1,0,0,1
257.2129915,27.39576584,0.767066798,0.146543394,5.531989589,0.044040379,1,0,0,0
254.0002731,47.68825641,0.692592038,0.372541205,6.350457978,0.814671005,1,0,0,1
241.774653,38.07102808,0.70213455,0.142349727,4.887244209,0.531661024,1,0,0,0
230.6674402,34.73348303,0.686782498,0.215202138,5.390820018,0.82730215,1,0,0,1
156.2872825,39.67140066,0.667281462,0.451732086,5.392601283,0.317694698,1,0,0,1
295.3011908,34.18200384,0.725220058,0.434599396,4.125536079,0.916420545,1,0,0,1
245.3121535,47.04372291,0.761284253,0.400959153,5.328235046,0.780963864,1,0,0,0
209.7341691,40.53663413,0.957437835,0.363221994,4.020147758,0.844665909,1,0,0,1
214.695256,38.26641699,0.966024293,0.200467707,6.110530813,0.54747149,1,0,0,1
191.1576908,56.55540519,0.686081792,0.45374206,5.398513564,0.006379043,1,0,0,1
296.7532181,58.80115234,0.758062119,0.391348342,4.864515246,0.82042682,1,0,0,1
216.0860292,29.63416147,0.752900901,0.347737382,5.136007886,0.025769599,1,0,0,1
240.529321,48.08270936,0.875218223,0.148155032,6.346324459,0.065692117,1,0,0,0
283.0678976,39.69470442,0.798758207,0.466776819,5.940726194,0.170936402,1,0,0,1
212.7217182,51.50490424,0.959185859,0.133651065,4.982759769,0.80496373,1,0,0,0
157.8586943,30.58687155,0.734249309,0.130722976,4.587485694,0.834947206,1,0,0,0
296.2035894,29.74108379,0.692590086,0.44736381,6.316159495,0.926916346,1,0,0,1
182.0547212,39.70014259,0.603874753,0.443182036,5.827893361,0.011302537,1,0,0,1
268.1057937,35.72514879,0.616103201,0.335340888,4.994211036,0.006257471,1,0,0,0
159.2828553,43.73787794,0.826428659,0.400581178,4.329913299,0.549868563,1,0,0,0
157.5859656,39.91424333,0.932945416,0.422259522,4.560796397,0.259388401,1,0,0,1
163.1386946,28.14706857,0.677299766,0.120223675,5.566142549,0.083524915,1,0,0,0
181.6688914,51.33639182,0.62051754,0.297014152,5.105267587,0.484391186,1,0,0,0
254.0708335,44.34668288,0.686500211,0.183435347,4.740980017,0.153899905,1,0,0,0
172.3874205,34.38610287,0.744429891,0.263382233,5.699243042,0.827356555,1,0,0,0
237.7257948,36.81363631,0.921140484,0.198607962,6.440081747,0.886086109,1,0,0,1
284.3534916,35.40505215,0.691997502,0.264521589,4.601328963,0.79052051,1,0,0,0
171.1661391,44.09537426,0.642236618,0.118117857,5.640964649,0.360474505,1,0,0,0
250.6906238,34.47253797,0.632491854,0.497032718,4.39050377,0.117280148,1,0,0,0
175.3592668,37.31317522,0.904670351,0.30283297,5.594754686,0.467681213,1,0,0,0
242.9084954,39.39166666,0.770994582,0.232113867,5.410579542,0.644861223,1,0,0,1
153.5298742,40.03680024,0.71157523,0.151669778,4.248866282,0.016200397,1,0,0,0
272.7570637,26.40486007,0.955965351,0.496785099,4.735168655,0.780919356,1,0,0,1
268.7195311,46.08644407,0.804655433,0.124402857,4.719578247,0.673838898,1,0,0,1
277.0330837,36.35152821,0.8705935,0.337696731,5.5078753,0.005404924,1,0,0,1
150.2019406,38.23352694,0.657358148,0.107354457,5.160166724,0.233332823,1,0,0,1
243.7995255,51.14773935,0.687485556,0.12397732,4.327434358,0.122007414,1,0,0,1
255.2074928,28.9704286,0.998763687,0.173380961,5.485354657,0.331971505,1,0,0,1
